# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 1025.0 136.2022 187.0858
127.0 0.0 1025.0 136.2022 187.1850
127.0 0.0 1025.0 136.2022 187.2842
127.0 0.0 1025.0 136.2022 174.9661
127.0 0.0 1025.0 136.2022 175.0636
127.0 0.0 1025.0 136.2022 175.1611
127.0 0.0 1025.0 136.2022 175.2586
127.0 0.0 1025.0 136.2022 175.3561
127.0 0.0 1025.0 136.2022 175.4535
127.0 0.0 1025.0 136.2022 175.5510
127.0 0.0 1025.0 136.2022 175.6485
127.0 0.0 1025.0 136.2022 175.7460
127.0 0.0 1025.0 136.2022 175.8434
127.0 0.0 1025.0 136.2022 175.9409
127.0 0.0 1025.0 136.2022 176.0384
127.0 0.0 1025.0 136.2022 176.1359
127.0 0.0 1025.0 136.2022 176.2333
127.0 0.0 1025.0 136.2022 176.3308
127.0 0.0 1025.0 136.2022 176.4283
127.0 0.0 1025.0 136.2022 176.5258
127.0 0.0 1025.0 136.2022 176.6232
127.0 0.0 1025.0 136.2022 176.7207
127.0 0.0 1025.0 136.2022 176.8182
127.0 0.0 1025.0 136.2022 176.9157
127.0 0.0 1025.0 136.2022 177.0132
127.0 0.0 1025.0 136.2022 177.1106
127.0 0.0 1025.0 136.2022 177.2081
127.0 0.0 1025.0 136.2022 177.3056
127.0 0.0 1025.0 136.2022 177.4031
127.0 0.0 1025.0 136.2022 177.5005
127.0 0.0 1025.0 136.2022 177.5980
127.0 0.0 1025.0 136.2022 177.6955
127.0 0.0 1025.0 136.2022 177.7930
127.0 0.0 1025.0 136.2022 177.8904
127.0 0.0 1025.0 136.2022 177.9879
127.0 0.0 1025.0 136.2022 178.0854
127.0 0.0 1025.0 136.2022 178.1829
127.0 0.0 1025.0 138.2393 226.5642
127.0 0.0 1025.0 138.2393 226.6606
127.0 0.0 1025.0 138.2393 226.7571
127.0 0.0 1025.0 138.2393 221.6572
127.0 0.0 1025.0 138.2393 221.7469
127.0 0.0 1025.0 138.2393 221.8366
127.0 0.0 1025.0 138.2393 221.9263
127.0 0.0 1025.0 138.2393 222.0160
127.0 0.0 1025.0 138.2393 222.1057
127.0 0.0 1025.0 138.2393 222.1954
127.0 0.0 1025.0 138.2393 222.2851
127.0 0.0 1025.0 138.2393 215.9107
127.0 0.0 1025.0 138.2393 216.0050
127.0 0.0 1025.0 138.2393 216.0992
127.0 0.0 1025.0 138.2393 216.1935
127.0 0.0 1025.0 138.2393 216.2877
127.0 0.0 1025.0 138.2393 216.3820
127.0 0.0 1025.0 138.2393 216.4762
127.0 0.0 1025.0 138.2393 216.5705
127.0 0.0 1025.0 138.2393 216.6647
127.0 0.0 1025.0 138.2393 216.7590
127.0 0.0 1025.0 138.2393 216.8532
127.0 0.0 1025.0 138.2393 216.9475
127.0 0.0 1025.0 138.2393 217.0417
127.0 0.0 1025.0 138.2393 209.2235
127.0 0.0 1025.0 138.2393 209.3187
127.0 0.0 1025.0 138.2393 209.4140
127.0 0.0 1025.0 138.2393 209.5092
127.0 0.0 1025.0 138.2393 209.6045
127.0 0.0 1025.0 138.2393 209.6997
127.0 0.0 1025.0 138.2393 209.7950
127.0 0.0 1025.0 138.2393 209.8902
127.0 0.0 1025.0 138.2393 209.9854
127.0 0.0 1025.0 138.2393 210.0807
127.0 0.0 1025.0 138.2393 210.1759
127.0 0.0 1025.0 138.2393 210.2712
127.0 0.0 1025.0 138.2393 210.3664
127.0 0.0 1025.0 138.2393 210.4617
127.0 0.0 1025.0 138.2393 210.5569
127.0 0.0 1025.0 138.2393 210.6522
127.0 0.0 1025.0 138.2393 210.7474
127.0 0.0 1025.0 138.2393 210.8426
127.0 0.0 1025.0 138.2393 210.9379
127.0 0.0 1025.0 138.2393 201.5879
127.0 0.0 1025.0 138.2393 201.6845
127.0 0.0 1025.0 138.2393 201.7810
127.0 0.0 1025.0 138.2393 201.8776
127.0 0.0 1025.0 138.2393 201.9741
127.0 0.0 1025.0 138.2393 202.0707
127.0 0.0 1025.0 138.2393 202.1673
127.0 0.0 1025.0 138.2393 202.2638
127.0 0.0 1025.0 138.2393 202.3604
127.0 0.0 1025.0 138.2393 202.4569
127.0 0.0 1025.0 138.2393 202.5535
127.0 0.0 1025.0 138.2393 202.6500
127.0 0.0 1025.0 138.2393 202.7466
127.0 0.0 1025.0 138.2393 202.8432
127.0 0.0 1025.0 138.2393 202.9397
127.0 0.0 1025.0 138.2393 203.0363
127.0 0.0 1025.0 138.2393 203.1328
127.0 0.0 1025.0 138.2393 203.2294
127.0 0.0 1025.0 138.2393 203.3259
127.0 0.0 1025.0 138.2393 203.4225
127.0 0.0 1025.0 138.2393 203.5191
127.0 0.0 1025.0 138.2393 203.6156
127.0 0.0 1025.0 138.2393 203.7122
127.0 0.0 1025.0 138.2393 203.8087
127.0 0.0 1025.0 138.2393 203.9053
127.0 0.0 1025.0 138.2393 193.1227
127.0 0.0 1025.0 138.2393 193.2207
127.0 0.0 1025.0 138.2393 193.3188
127.0 0.0 1025.0 138.2393 193.4169
127.0 0.0 1025.0 138.2393 193.5149
127.0 0.0 1025.0 138.2393 193.6130
127.0 0.0 1025.0 138.2393 193.7111
127.0 0.0 1025.0 138.2393 193.8091
127.0 0.0 1025.0 138.2393 193.9072
127.0 0.0 1025.0 138.2393 194.0053
127.0 0.0 1025.0 138.2393 194.1033
127.0 0.0 1025.0 138.2393 194.2014
127.0 0.0 1025.0 138.2393 194.2995
127.0 0.0 1025.0 138.2393 194.3975
127.0 0.0 1025.0 138.2393 194.4956
127.0 0.0 1025.0 138.2393 194.5937
127.0 0.0 1025.0 138.2393 194.6918
127.0 0.0 1025.0 138.2393 194.7898
127.0 0.0 1025.0 138.2393 194.8879
127.0 0.0 1025.0 138.2393 194.9860
127.0 0.0 1025.0 138.2393 195.0840
127.0 0.0 1025.0 138.2393 195.1821
127.0 0.0 1025.0 138.2393 195.2802
127.0 0.0 1025.0 138.2393 195.3782
127.0 0.0 1025.0 138.2393 195.4763
127.0 0.0 1025.0 138.2393 195.5744
127.0 0.0 1025.0 138.2393 195.6724
127.0 0.0 1025.0 138.2393 195.7705
127.0 0.0 1025.0 138.2393 195.8686
127.0 0.0 1025.0 138.2393 195.9666
127.0 0.0 1025.0 138.2393 184.1104
127.0 0.0 1025.0 138.2393 184.2095
127.0 0.0 1025.0 138.2393 184.3087
127.0 0.0 1025.0 138.2393 184.4079
127.0 0.0 1025.0 138.2393 184.5071
127.0 0.0 1025.0 138.2393 184.6063
127.0 0.0 1025.0 138.2393 184.7054
127.0 0.0 1025.0 138.2393 184.8046
127.0 0.0 1025.0 138.2393 184.9038
127.0 0.0 1025.0 138.2393 185.0030
127.0 0.0 1025.0 138.2393 185.1022
127.0 0.0 1025.0 138.2393 185.2014
127.0 0.0 1025.0 138.2393 185.3005
127.0 0.0 1025.0 138.2393 185.3997
127.0 0.0 1025.0 138.2393 185.4989
127.0 0.0 1025.0 138.2393 185.5981
127.0 0.0 1025.0 138.2393 185.6973
127.0 0.0 1025.0 138.2393 185.7964
127.0 0.0 1025.0 138.2393 185.8956
127.0 0.0 1025.0 138.2393 185.9948
127.0 0.0 1025.0 138.2393 186.0940
127.0 0.0 1025.0 138.2393 186.1932
127.0 0.0 1025.0 138.2393 186.2924
127.0 0.0 1025.0 138.2393 186.3915
127.0 0.0 1025.0 138.2393 186.4907
127.0 0.0 1025.0 138.2393 186.5899
127.0 0.0 1025.0 138.2393 186.6891
127.0 0.0 1025.0 138.2393 186.7883
127.0 0.0 1025.0 138.2393 186.8874
127.0 0.0 1025.0 138.2393 186.9866
127.0 0.0 1025.0 138.2393 187.0858
127.0 0.0 1025.0 138.2393 187.1850
127.0 0.0 1025.0 138.2393 187.2842
127.0 0.0 1025.0 138.2393 174.9661
127.0 0.0 1025.0 138.2393 175.0636
127.0 0.0 1025.0 138.2393 175.1611
127.0 0.0 1025.0 138.2393 175.2586
127.0 0.0 1025.0 138.2393 175.3561
127.0 0.0 1025.0 138.2393 175.4535
127.0 0.0 1025.0 138.2393 175.5510
127.0 0.0 1025.0 138.2393 175.6485
127.0 0.0 1025.0 138.2393 175.7460
127.0 0.0 1025.0 138.2393 175.8434
127.0 0.0 1025.0 138.2393 175.9409
127.0 0.0 1025.0 138.2393 176.0384
127.0 0.0 1025.0 138.2393 176.1359
127.0 0.0 1025.0 138.2393 176.2333
127.0 0.0 1025.0 138.2393 176.3308
127.0 0.0 1025.0 138.2393 176.4283
127.0 0.0 1025.0 138.2393 176.5258
127.0 0.0 1025.0 138.2393 176.6232
127.0 0.0 1025.0 138.2393 176.7207
127.0 0.0 1025.0 138.2393 176.8182
127.0 0.0 1025.0 138.2393 176.9157
127.0 0.0 1025.0 138.2393 177.0132
127.0 0.0 1025.0 138.2393 177.1106
127.0 0.0 1025.0 138.2393 177.2081
127.0 0.0 1025.0 138.2393 177.3056
127.0 0.0 1025.0 138.2393 177.4031
127.0 0.0 1025.0 138.2393 177.5005
127.0 0.0 1025.0 138.2393 177.5980
127.0 0.0 1025.0 138.2393 177.6955
127.0 0.0 1025.0 138.2393 177.7930
127.0 0.0 1025.0 138.2393 177.8904
127.0 0.0 1025.0 138.2393 177.9879
127.0 0.0 1025.0 138.2393 178.0854
127.0 0.0 1025.0 138.2393 178.1829
127.0 0.0 1025.0 140.2764 226.5642
127.0 0.0 1025.0 140.2764 226.6606
127.0 0.0 1025.0 140.2764 226.7571
127.0 0.0 1025.0 140.2764 221.6572
127.0 0.0 1025.0 140.2764 221.7469
127.0 0.0 1025.0 140.2764 221.8366
127.0 0.0 1025.0 140.2764 221.9263
127.0 0.0 1025.0 140.2764 222.0160
127.0 0.0 1025.0 140.2764 222.1057
127.0 0.0 1025.0 140.2764 222.1954
127.0 0.0 1025.0 140.2764 222.2851
127.0 0.0 1025.0 140.2764 215.9107
127.0 0.0 1025.0 140.2764 216.0050
127.0 0.0 1025.0 140.2764 216.0992
127.0 0.0 1025.0 140.2764 216.1935
127.0 0.0 1025.0 140.2764 216.2877
127.0 0.0 1025.0 140.2764 216.3820
127.0 0.0 1025.0 140.2764 216.4762
127.0 0.0 1025.0 140.2764 216.5705
127.0 0.0 1025.0 140.2764 216.6647
127.0 0.0 1025.0 140.2764 216.7590
127.0 0.0 1025.0 140.2764 216.8532
127.0 0.0 1025.0 140.2764 216.9475
127.0 0.0 1025.0 140.2764 217.0417
127.0 0.0 1025.0 140.2764 209.2235
127.0 0.0 1025.0 140.2764 209.3187
127.0 0.0 1025.0 140.2764 209.4140
127.0 0.0 1025.0 140.2764 209.5092
127.0 0.0 1025.0 140.2764 209.6045
127.0 0.0 1025.0 140.2764 209.6997
127.0 0.0 1025.0 140.2764 209.7950
127.0 0.0 1025.0 140.2764 209.8902
127.0 0.0 1025.0 140.2764 209.9854
127.0 0.0 1025.0 140.2764 210.0807
127.0 0.0 1025.0 140.2764 210.1759
127.0 0.0 1025.0 140.2764 210.2712
127.0 0.0 1025.0 140.2764 210.3664
127.0 0.0 1025.0 140.2764 210.4617
127.0 0.0 1025.0 140.2764 210.5569
127.0 0.0 1025.0 140.2764 210.6522
127.0 0.0 1025.0 140.2764 210.7474
127.0 0.0 1025.0 140.2764 210.8426
127.0 0.0 1025.0 140.2764 210.9379
127.0 0.0 1025.0 140.2764 201.5879
127.0 0.0 1025.0 140.2764 201.6845
127.0 0.0 1025.0 140.2764 201.7810
127.0 0.0 1025.0 140.2764 201.8776
127.0 0.0 1025.0 140.2764 201.9741
127.0 0.0 1025.0 140.2764 202.0707
127.0 0.0 1025.0 140.2764 202.1673
127.0 0.0 1025.0 140.2764 202.2638
127.0 0.0 1025.0 140.2764 202.3604
127.0 0.0 1025.0 140.2764 202.4569
127.0 0.0 1025.0 140.2764 202.5535
127.0 0.0 1025.0 140.2764 202.6500
127.0 0.0 1025.0 140.2764 202.7466
127.0 0.0 1025.0 140.2764 202.8432
127.0 0.0 1025.0 140.2764 202.9397
127.0 0.0 1025.0 140.2764 203.0363
127.0 0.0 1025.0 140.2764 203.1328
127.0 0.0 1025.0 140.2764 203.2294
127.0 0.0 1025.0 140.2764 203.3259
127.0 0.0 1025.0 140.2764 203.4225
127.0 0.0 1025.0 140.2764 203.5191
127.0 0.0 1025.0 140.2764 203.6156
127.0 0.0 1025.0 140.2764 203.7122
127.0 0.0 1025.0 140.2764 203.8087
127.0 0.0 1025.0 140.2764 203.9053
127.0 0.0 1025.0 140.2764 193.1227
127.0 0.0 1025.0 140.2764 193.2207
127.0 0.0 1025.0 140.2764 193.3188
127.0 0.0 1025.0 140.2764 193.4169
127.0 0.0 1025.0 140.2764 193.5149
127.0 0.0 1025.0 140.2764 193.6130
127.0 0.0 1025.0 140.2764 193.7111
127.0 0.0 1025.0 140.2764 193.8091
127.0 0.0 1025.0 140.2764 193.9072
127.0 0.0 1025.0 140.2764 194.0053
127.0 0.0 1025.0 140.2764 194.1033
127.0 0.0 1025.0 140.2764 194.2014
127.0 0.0 1025.0 140.2764 194.2995
127.0 0.0 1025.0 140.2764 194.3975
127.0 0.0 1025.0 140.2764 194.4956
127.0 0.0 1025.0 140.2764 194.5937
127.0 0.0 1025.0 140.2764 194.6918
127.0 0.0 1025.0 140.2764 194.7898
127.0 0.0 1025.0 140.2764 194.8879
127.0 0.0 1025.0 140.2764 194.9860
127.0 0.0 1025.0 140.2764 195.0840
127.0 0.0 1025.0 140.2764 195.1821
127.0 0.0 1025.0 140.2764 195.2802
127.0 0.0 1025.0 140.2764 195.3782
127.0 0.0 1025.0 140.2764 195.4763
127.0 0.0 1025.0 140.2764 195.5744
127.0 0.0 1025.0 140.2764 195.6724
127.0 0.0 1025.0 140.2764 195.7705
127.0 0.0 1025.0 140.2764 195.8686
127.0 0.0 1025.0 140.2764 195.9666
127.0 0.0 1025.0 140.2764 184.1104
127.0 0.0 1025.0 140.2764 184.2095
127.0 0.0 1025.0 140.2764 184.3087
127.0 0.0 1025.0 140.2764 184.4079
127.0 0.0 1025.0 140.2764 184.5071
127.0 0.0 1025.0 140.2764 184.6063
127.0 0.0 1025.0 140.2764 184.7054
127.0 0.0 1025.0 140.2764 184.8046
127.0 0.0 1025.0 140.2764 184.9038
127.0 0.0 1025.0 140.2764 185.0030
127.0 0.0 1025.0 140.2764 185.1022
127.0 0.0 1025.0 140.2764 185.2014
127.0 0.0 1025.0 140.2764 185.3005
127.0 0.0 1025.0 140.2764 185.3997
127.0 0.0 1025.0 140.2764 185.4989
127.0 0.0 1025.0 140.2764 185.5981
127.0 0.0 1025.0 140.2764 185.6973
127.0 0.0 1025.0 140.2764 185.7964
127.0 0.0 1025.0 140.2764 185.8956
127.0 0.0 1025.0 140.2764 185.9948
127.0 0.0 1025.0 140.2764 186.0940
127.0 0.0 1025.0 140.2764 186.1932
127.0 0.0 1025.0 140.2764 186.2924
127.0 0.0 1025.0 140.2764 186.3915
127.0 0.0 1025.0 140.2764 186.4907
127.0 0.0 1025.0 140.2764 186.5899
127.0 0.0 1025.0 140.2764 186.6891
127.0 0.0 1025.0 140.2764 186.7883
127.0 0.0 1025.0 140.2764 186.8874
127.0 0.0 1025.0 140.2764 186.9866
127.0 0.0 1025.0 140.2764 187.0858
127.0 0.0 1025.0 140.2764 187.1850
127.0 0.0 1025.0 140.2764 187.2842
127.0 0.0 1025.0 140.2764 174.9661
127.0 0.0 1025.0 140.2764 175.0636
127.0 0.0 1025.0 140.2764 175.1611
127.0 0.0 1025.0 140.2764 175.2586
127.0 0.0 1025.0 140.2764 175.3561
127.0 0.0 1025.0 140.2764 175.4535
127.0 0.0 1025.0 140.2764 175.5510
127.0 0.0 1025.0 140.2764 175.6485
127.0 0.0 1025.0 140.2764 175.7460
127.0 0.0 1025.0 140.2764 175.8434
127.0 0.0 1025.0 140.2764 175.9409
127.0 0.0 1025.0 140.2764 176.0384
127.0 0.0 1025.0 140.2764 176.1359
127.0 0.0 1025.0 140.2764 176.2333
127.0 0.0 1025.0 140.2764 176.3308
127.0 0.0 1025.0 140.2764 176.4283
127.0 0.0 1025.0 140.2764 176.5258
127.0 0.0 1025.0 140.2764 176.6232
127.0 0.0 1025.0 140.2764 176.7207
127.0 0.0 1025.0 140.2764 176.8182
127.0 0.0 1025.0 140.2764 176.9157
127.0 0.0 1025.0 140.2764 177.0132
127.0 0.0 1025.0 140.2764 177.1106
127.0 0.0 1025.0 140.2764 177.2081
127.0 0.0 1025.0 140.2764 177.3056
127.0 0.0 1025.0 140.2764 177.4031
127.0 0.0 1025.0 140.2764 177.5005
127.0 0.0 1025.0 140.2764 177.5980
127.0 0.0 1025.0 140.2764 177.6955
127.0 0.0 1025.0 140.2764 177.7930
127.0 0.0 1025.0 140.2764 177.8904
127.0 0.0 1025.0 140.2764 177.9879
127.0 0.0 1025.0 140.2764 178.0854
127.0 0.0 1025.0 140.2764 178.1829
127.0 0.0 1025.0 142.3135 226.5642
127.0 0.0 1025.0 142.3135 226.6606
127.0 0.0 1025.0 142.3135 226.7571
127.0 0.0 1025.0 142.3135 221.6572
127.0 0.0 1025.0 142.3135 221.7469
127.0 0.0 1025.0 142.3135 221.8366
127.0 0.0 1025.0 142.3135 221.9263
127.0 0.0 1025.0 142.3135 222.0160
127.0 0.0 1025.0 142.3135 222.1057
127.0 0.0 1025.0 142.3135 222.1954
127.0 0.0 1025.0 142.3135 222.2851
127.0 0.0 1025.0 142.3135 215.9107
127.0 0.0 1025.0 142.3135 216.0050
127.0 0.0 1025.0 142.3135 216.0992
127.0 0.0 1025.0 142.3135 216.1935
127.0 0.0 1025.0 142.3135 216.2877
127.0 0.0 1025.0 142.3135 216.3820
127.0 0.0 1025.0 142.3135 216.4762
127.0 0.0 1025.0 142.3135 216.5705
127.0 0.0 1025.0 142.3135 216.6647
127.0 0.0 1025.0 142.3135 216.7590
127.0 0.0 1025.0 142.3135 216.8532
127.0 0.0 1025.0 142.3135 216.9475
127.0 0.0 1025.0 142.3135 217.0417
127.0 0.0 1025.0 142.3135 209.2235
127.0 0.0 1025.0 142.3135 209.3187
127.0 0.0 1025.0 142.3135 209.4140
127.0 0.0 1025.0 142.3135 209.5092
127.0 0.0 1025.0 142.3135 209.6045
127.0 0.0 1025.0 142.3135 209.6997
127.0 0.0 1025.0 142.3135 209.7950
127.0 0.0 1025.0 142.3135 209.8902
127.0 0.0 1025.0 142.3135 209.9854
127.0 0.0 1025.0 142.3135 210.0807
127.0 0.0 1025.0 142.3135 210.1759
127.0 0.0 1025.0 142.3135 210.2712
127.0 0.0 1025.0 142.3135 210.3664
127.0 0.0 1025.0 142.3135 210.4617
127.0 0.0 1025.0 142.3135 210.5569
127.0 0.0 1025.0 142.3135 210.6522
127.0 0.0 1025.0 142.3135 210.7474
127.0 0.0 1025.0 142.3135 210.8426
127.0 0.0 1025.0 142.3135 210.9379
127.0 0.0 1025.0 142.3135 201.5879
127.0 0.0 1025.0 142.3135 201.6845
127.0 0.0 1025.0 142.3135 201.7810
127.0 0.0 1025.0 142.3135 201.8776
127.0 0.0 1025.0 142.3135 201.9741
127.0 0.0 1025.0 142.3135 202.0707
127.0 0.0 1025.0 142.3135 202.1673
127.0 0.0 1025.0 142.3135 202.2638
127.0 0.0 1025.0 142.3135 202.3604
127.0 0.0 1025.0 142.3135 202.4569
127.0 0.0 1025.0 142.3135 202.5535
127.0 0.0 1025.0 142.3135 202.6500
127.0 0.0 1025.0 142.3135 202.7466
127.0 0.0 1025.0 142.3135 202.8432
127.0 0.0 1025.0 142.3135 202.9397
127.0 0.0 1025.0 142.3135 203.0363
127.0 0.0 1025.0 142.3135 203.1328
127.0 0.0 1025.0 142.3135 203.2294
127.0 0.0 1025.0 142.3135 203.3259
127.0 0.0 1025.0 142.3135 203.4225
127.0 0.0 1025.0 142.3135 203.5191
127.0 0.0 1025.0 142.3135 203.6156
127.0 0.0 1025.0 142.3135 203.7122
127.0 0.0 1025.0 142.3135 203.8087
127.0 0.0 1025.0 142.3135 203.9053
127.0 0.0 1025.0 142.3135 193.1227
127.0 0.0 1025.0 142.3135 193.2207
127.0 0.0 1025.0 142.3135 193.3188
127.0 0.0 1025.0 142.3135 193.4169
127.0 0.0 1025.0 142.3135 193.5149
127.0 0.0 1025.0 142.3135 193.6130
127.0 0.0 1025.0 142.3135 193.7111
127.0 0.0 1025.0 142.3135 193.8091
127.0 0.0 1025.0 142.3135 193.9072
127.0 0.0 1025.0 142.3135 194.0053
127.0 0.0 1025.0 142.3135 194.1033
127.0 0.0 1025.0 142.3135 194.2014
127.0 0.0 1025.0 142.3135 194.2995
127.0 0.0 1025.0 142.3135 194.3975
127.0 0.0 1025.0 142.3135 194.4956
127.0 0.0 1025.0 142.3135 194.5937
127.0 0.0 1025.0 142.3135 194.6918
127.0 0.0 1025.0 142.3135 194.7898
127.0 0.0 1025.0 142.3135 194.8879
127.0 0.0 1025.0 142.3135 194.9860
127.0 0.0 1025.0 142.3135 195.0840
127.0 0.0 1025.0 142.3135 195.1821
127.0 0.0 1025.0 142.3135 195.2802
127.0 0.0 1025.0 142.3135 195.3782
127.0 0.0 1025.0 142.3135 195.4763
127.0 0.0 1025.0 142.3135 195.5744
127.0 0.0 1025.0 142.3135 195.6724
127.0 0.0 1025.0 142.3135 195.7705
127.0 0.0 1025.0 142.3135 195.8686
127.0 0.0 1025.0 142.3135 195.9666
127.0 0.0 1025.0 142.3135 184.1104
127.0 0.0 1025.0 142.3135 184.2095
127.0 0.0 1025.0 142.3135 184.3087
127.0 0.0 1025.0 142.3135 184.4079
127.0 0.0 1025.0 142.3135 184.5071
127.0 0.0 1025.0 142.3135 184.6063
127.0 0.0 1025.0 142.3135 184.7054
127.0 0.0 1025.0 142.3135 184.8046
127.0 0.0 1025.0 142.3135 184.9038
127.0 0.0 1025.0 142.3135 185.0030
127.0 0.0 1025.0 142.3135 185.1022
127.0 0.0 1025.0 142.3135 185.2014
127.0 0.0 1025.0 142.3135 185.3005
127.0 0.0 1025.0 142.3135 185.3997
127.0 0.0 1025.0 142.3135 185.4989
127.0 0.0 1025.0 142.3135 185.5981
127.0 0.0 1025.0 142.3135 185.6973
127.0 0.0 1025.0 142.3135 185.7964
127.0 0.0 1025.0 142.3135 185.8956
127.0 0.0 1025.0 142.3135 185.9948
127.0 0.0 1025.0 142.3135 186.0940
127.0 0.0 1025.0 142.3135 186.1932
127.0 0.0 1025.0 142.3135 186.2924
127.0 0.0 1025.0 142.3135 186.3915
127.0 0.0 1025.0 142.3135 186.4907
127.0 0.0 1025.0 142.3135 186.5899
127.0 0.0 1025.0 142.3135 186.6891
127.0 0.0 1025.0 142.3135 186.7883
127.0 0.0 1025.0 142.3135 186.8874
127.0 0.0 1025.0 142.3135 186.9866
127.0 0.0 1025.0 142.3135 187.0858
127.0 0.0 1025.0 142.3135 187.1850
127.0 0.0 1025.0 142.3135 187.2842
127.0 0.0 1025.0 142.3135 174.9661
127.0 0.0 1025.0 142.3135 175.0636
127.0 0.0 1025.0 142.3135 175.1611
127.0 0.0 1025.0 142.3135 175.2586
127.0 0.0 1025.0 142.3135 175.3561
127.0 0.0 1025.0 142.3135 175.4535
127.0 0.0 1025.0 142.3135 175.5510
127.0 0.0 1025.0 142.3135 175.6485
127.0 0.0 1025.0 142.3135 175.7460
127.0 0.0 1025.0 142.3135 175.8434
127.0 0.0 1025.0 142.3135 175.9409
127.0 0.0 1025.0 142.3135 176.0384
127.0 0.0 1025.0 142.3135 176.1359
127.0 0.0 1025.0 142.3135 176.2333
127.0 0.0 1025.0 142.3135 176.3308
127.0 0.0 1025.0 142.3135 176.4283
127.0 0.0 1025.0 142.3135 176.5258
127.0 0.0 1025.0 142.3135 176.6232
127.0 0.0 1025.0 142.3135 176.7207
127.0 0.0 1025.0 142.3135 176.8182
127.0 0.0 1025.0 142.3135 176.9157
127.0 0.0 1025.0 142.3135 177.0132
127.0 0.0 1025.0 142.3135 177.1106
127.0 0.0 1025.0 142.3135 177.2081
127.0 0.0 1025.0 142.3135 177.3056
127.0 0.0 1025.0 142.3135 177.4031
127.0 0.0 1025.0 142.3135 177.5005
127.0 0.0 1025.0 142.3135 177.5980
127.0 0.0 1025.0 142.3135 177.6955
127.0 0.0 1025.0 142.3135 177.7930
127.0 0.0 1025.0 142.3135 177.8904
127.0 0.0 1025.0 142.3135 177.9879
127.0 0.0 1025.0 142.3135 178.0854
127.0 0.0 1025.0 142.3135 178.1829
127.0 0.0 1025.0 144.3506 226.5642
127.0 0.0 1025.0 144.3506 226.6606
127.0 0.0 1025.0 144.3506 226.7571
127.0 0.0 1025.0 144.3506 221.6572
127.0 0.0 1025.0 144.3506 221.7469
127.0 0.0 1025.0 144.3506 221.8366
127.0 0.0 1025.0 144.3506 221.9263
127.0 0.0 1025.0 144.3506 222.0160
127.0 0.0 1025.0 144.3506 222.1057
127.0 0.0 1025.0 144.3506 222.1954
127.0 0.0 1025.0 144.3506 222.2851
127.0 0.0 1025.0 144.3506 215.9107
127.0 0.0 1025.0 144.3506 216.0050
127.0 0.0 1025.0 144.3506 216.0992
127.0 0.0 1025.0 144.3506 216.1935
127.0 0.0 1025.0 144.3506 216.2877
127.0 0.0 1025.0 144.3506 216.3820
127.0 0.0 1025.0 144.3506 216.4762
127.0 0.0 1025.0 144.3506 216.5705
127.0 0.0 1025.0 144.3506 216.6647
127.0 0.0 1025.0 144.3506 216.7590
127.0 0.0 1025.0 144.3506 216.8532
127.0 0.0 1025.0 144.3506 216.9475
127.0 0.0 1025.0 144.3506 217.0417
127.0 0.0 1025.0 144.3506 209.2235
127.0 0.0 1025.0 144.3506 209.3187
127.0 0.0 1025.0 144.3506 209.4140
127.0 0.0 1025.0 144.3506 209.5092
127.0 0.0 1025.0 144.3506 209.6045
127.0 0.0 1025.0 144.3506 209.6997
127.0 0.0 1025.0 144.3506 209.7950
127.0 0.0 1025.0 144.3506 209.8902
127.0 0.0 1025.0 144.3506 209.9854
127.0 0.0 1025.0 144.3506 210.0807
127.0 0.0 1025.0 144.3506 210.1759
127.0 0.0 1025.0 144.3506 210.2712
127.0 0.0 1025.0 144.3506 210.3664
127.0 0.0 1025.0 144.3506 210.4617
127.0 0.0 1025.0 144.3506 210.5569
127.0 0.0 1025.0 144.3506 210.6522
127.0 0.0 1025.0 144.3506 210.7474
127.0 0.0 1025.0 144.3506 210.8426
127.0 0.0 1025.0 144.3506 210.9379
127.0 0.0 1025.0 144.3506 201.5879
127.0 0.0 1025.0 144.3506 201.6845
127.0 0.0 1025.0 144.3506 201.7810
127.0 0.0 1025.0 144.3506 201.8776
127.0 0.0 1025.0 144.3506 201.9741
127.0 0.0 1025.0 144.3506 202.0707
127.0 0.0 1025.0 144.3506 202.1673
127.0 0.0 1025.0 144.3506 202.2638
127.0 0.0 1025.0 144.3506 202.3604
127.0 0.0 1025.0 144.3506 202.4569
127.0 0.0 1025.0 144.3506 202.5535
127.0 0.0 1025.0 144.3506 202.6500
127.0 0.0 1025.0 144.3506 202.7466
127.0 0.0 1025.0 144.3506 202.8432
127.0 0.0 1025.0 144.3506 202.9397
127.0 0.0 1025.0 144.3506 203.0363
127.0 0.0 1025.0 144.3506 203.1328
127.0 0.0 1025.0 144.3506 203.2294
127.0 0.0 1025.0 144.3506 203.3259
127.0 0.0 1025.0 144.3506 203.4225
127.0 0.0 1025.0 144.3506 203.5191
127.0 0.0 1025.0 144.3506 203.6156
127.0 0.0 1025.0 144.3506 203.7122
127.0 0.0 1025.0 144.3506 203.8087
127.0 0.0 1025.0 144.3506 203.9053
127.0 0.0 1025.0 144.3506 193.1227
127.0 0.0 1025.0 144.3506 193.2207
